x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
520.3085,271.7583,135615263,0.7,0.06382979,0.0,0.0,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
520.3085,271.7583,135615283,0.75,0.08510638,0.12961672,0.0666152,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
520.3085,271.7583,135615299,0.8125,0.09574468,-0.026519809,-0.011272643,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
520.3085,271.7583,135615316,0.83750004,0.08510638,0.03922699,0.020939987,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
520.3085,271.7583,135615333,0.83750004,0.10638297,-0.0052390546,-0.0027465643,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
520.3085,271.7583,135615349,0.8125,0.10638297,-0.009602914,-0.0052975616,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
511.27374,257.1333,135615366,0.7875,0.10638297,-247.61263,-411.22073,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
497.03278,244.66956,135615383,0.7875,0.12765957,-712.6147,-901.8977,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
481.7074,237.4773,135615399,0.77500004,0.11702127,-1145.3767,-1016.6137,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
461.29272,234.38525,135615416,0.7875,0.09574468,-1427.1382,-587.9747,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
444.22864,235.46057,135615433,0.77500004,0.12765957,-1399.1735,-11.527489,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
432.57812,241.47424,135615450,0.77500004,0.11702127,-1051.6948,485.98566,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
423.5919,250.04333,135615466,0.8125,0.08510638,-665.33936,695.9748,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
413.5483,270.2744,135615483,0.8125,0.08510638,-392.17188,1090.7026,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
407.9287,287.78687,135615500,0.8125,0.10638297,-256.98306,1409.0477,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
406.61185,308.59326,135615516,0.8,0.08510638,-150.98174,1541.7021,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
411.02243,330.59863,135615533,0.77500004,0.08510638,197.63004,1554.8663,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
420.97595,352.57617,135615550,0.7625,0.11702127,661.2988,1410.3033,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
433.31775,371.4037,135615567,0.75,0.07446808,986.1865,1269.1031,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
459.87073,394.63647,135615583,0.75,0.10638297,1442.1245,1282.2855,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
482.53925,409.88184,135615600,0.75,0.10638297,1802.3588,1136.2319,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
508.2389,423.0016,135615617,0.75,0.07446808,1866.0183,861.02966,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
526.9359,435.10718,135615633,0.7625,0.09574468,1620.023,613.64343,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
540.3567,443.03247,135615650,0.7625,0.09574468,1104.8033,409.0178,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
551.6546,450.4231,135615667,0.77500004,0.10638297,619.5963,301.70697,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
556.99286,456.9159,135615684,0.75,0.09574468,253.99626,274.7036,0.0016387254,-0.0147444755,0.005941391,0.0,0.0,0.0
562.4425,471.1869,135615700,0.7375,0.06382979,31.673683,438.91156,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
562.80475,486.70422,135615717,0.725,0.08510638,-52.511585,894.9559,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
557.9592,503.66748,135615734,0.725,0.10638297,-270.517,1166.615,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
549.86804,518.0675,135615750,0.71250004,0.08510638,-589.7638,1211.665,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
539.2685,535.306,135615767,0.75,0.08510638,-868.7919,1059.4005,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
525.2723,548.6344,135615784,0.75,0.10638297,-989.8482,887.8958,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
506.78766,559.94446,135615800,0.75,0.10638297,-1136.8632,730.298,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
489.39697,569.36975,135615817,0.7625,0.11702127,-1262.5607,550.17065,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
469.4121,577.7124,135615834,0.77500004,0.08510638,-1321.7963,428.50308,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
447.05133,585.45276,135615851,0.7625,0.08510638,-1317.9529,321.3744,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
429.40295,589.33606,135615867,0.7875,0.08510638,-1308.5536,259.6126,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
408.6161,591.6195,135615884,0.7625,0.08510638,-1276.829,140.54022,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
389.14044,591.2755,135615901,0.7875,0.08510638,-1287.3593,-30.265545,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
376.48788,588.1127,135615917,0.77500004,0.09574468,-992.74603,-246.89723,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
367.94272,584.4276,135615934,0.77500004,0.08510638,-555.80695,-377.94736,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
362.95856,580.77844,135615951,0.75,0.09574468,-188.18352,-377.47882,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
359.85593,574.72095,135615968,0.71250004,0.10638297,117.75896,-356.02396,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
358.3612,570.2954,135615979,0.375,0.10638297,143.80836,-412.13358,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
358.3612,570.2954,135615985,0.375,0.10638297,143.80836,-412.13358,0.017310977,-0.01179558,-0.011247635,0.0,0.0,0.0
591.2854,477.8911,135616268,0.825,0.09574468,0.0,0.0,0.021848783,0.0065635294,0.03900242,0.0,0.0,0.0
591.2854,477.8911,135616318,0.8,0.09574468,0.38696864,0.3192621,0.021848783,0.0065635294,0.03900242,3.0011981E-5,-1.50059905E-5,0.0
603.5937,500.98572,135616335,0.7375,0.10638297,1364.3676,2559.9802,0.021848783,0.0065635294,0.03900242,3.0011981E-5,-1.50059905E-5,0.0
612.1692,513.02466,135616352,0.71250004,0.08510638,888.54156,1396.3165,0.021848783,0.0065635294,0.03900242,3.0011981E-5,-1.50059905E-5,0.0
627.73895,532.4946,135616369,0.7,0.07446808,1076.3436,1379.3529,0.021848783,0.0065635294,0.03900242,3.0011981E-5,-1.50059905E-5,0.0
645.59515,548.10645,135616385,0.6875,0.10638297,1201.7747,1215.9741,0.021848783,0.0065635294,0.03900242,3.0011981E-5,-1.50059905E-5,0.0
672.09814,554.30237,135616402,0.6875,0.09574468,1527.1249,844.4978,0.021848783,0.0065635294,0.03900242,0.0,0.0,0.0
680.2564,554.30237,135616413,0.2875,0.09574468,1554.4617,375.11023,0.021848783,0.0065635294,0.03900242,0.0,0.0,0.0
680.2564,554.30237,135616420,0.2875,0.09574468,1554.4617,375.11023,0.021848783,0.0065635294,0.03900242,0.0,0.0,0.0
589.286,375.71326,135616590,0.83750004,0.09574468,0.0,0.0,0.021848783,0.0065635294,0.03900242,0.0,0.0,0.0
589.286,375.71326,135616619,0.875,0.09574468,-0.006178592,-0.005843364,0.021848783,0.0065635294,0.03900242,0.0,0.0,0.0
589.286,375.71326,135616636,0.83750004,0.09574468,0.0138831185,0.008330527,0.021848783,0.0065635294,0.03900242,0.0,0.0,0.0
593.2847,378.37878,135616646,0.5375,0.08510638,171.41177,114.260765,0.021848783,0.0065635294,0.03900242,0.0,0.0,0.0
593.2847,378.37878,135616653,0.5375,0.08510638,171.41177,114.260765,0.021848783,0.0065635294,0.03900242,0.0,0.0,0.0
688.2538,476.11414,135616822,0.83750004,0.10638297,0.0,0.0,0.03347902,0.02125083,-0.09679794,0.0,0.0,0.0
688.2538,476.11414,135616851,0.83750004,0.08510638,0.017253272,0.011224157,0.03347902,0.02125083,-0.09679794,0.0,0.0,0.0
690.9411,488.85266,135616870,0.8125,0.08510638,148.91943,705.92816,0.03347902,0.02125083,-0.09679794,0.0,0.0,0.0
698.654,521.0089,135616887,0.7375,0.12765957,461.5374,1979.4993,0.03347902,0.02125083,-0.09679794,0.0,0.0,0.0
704.41876,556.2195,135616903,0.6875,0.12765957,545.3607,2726.7227,0.03347902,0.02125083,-0.09679794,0.0,0.0,0.0
710.1169,591.45337,135616920,0.7,0.07446808,532.0364,2941.519,0.03347902,0.02125083,-0.09679794,0.0,0.0,0.0
714.3547,610.6669,135616937,0.7,0.10638297,411.423,2416.3372,0.03347902,0.02125083,-0.09679794,0.0,0.0,0.0
