,user,feature,target
0,USER1,0.14470764582937592,1
1,USER1,0.1153902953414196,1
2,USER1,0.11983135771741504,1
3,USER1,0.12168150383130494,1
4,USER1,0.1432176456542881,1
5,USER1,0.12856405225873088,1
6,USER1,0.12808330104506044,1
7,USER1,0.15240174074266996,1
8,USER1,0.1277503308337546,1
9,USER1,0.13869816078407576,1
10,USER1,0.1250187004533033,1
11,USER1,0.11586108999625075,1
12,USER1,0.12212662077698129,1
13,USER1,0.12790505488004283,1
14,USER1,0.13932623606100752,1
15,USER1,0.10666012050385057,1
16,USER1,0.12364076757878273,1
17,USER1,0.13697622673447335,1
18,USER1,0.10868845093086192,1
19,USER1,0.11989718196842972,1
20,USER1,0.1153796143772001,1
21,USER1,0.18320815513269595,1
22,USER1,0.160847728299794,1
23,USER1,0.134833691079974,1
24,USER1,0.13370338664266868,1
25,USER1,0.11771614358087232,1
26,USER1,0.12846575767485574,1
27,USER1,0.1105402064983467,1
28,USER1,0.13301667765367636,1
29,USER1,0.14425575028903012,1
30,USER1,0.1135339685075651,1
31,USER1,0.10427022179243135,1
32,USER1,0.13699472009945687,1
33,USER1,0.10990031007677378,1
34,USER1,0.12759816762552428,1
35,USER1,0.13867878020887256,1
36,USER1,0.11364396912977368,1
37,USER1,0.15089974427976496,1
38,USER1,0.1422529165583693,1
39,USER1,0.12056925534260063,1
40,USER1,0.15276278566441834,0
41,USER1,0.1701488477233565,0
42,USER1,0.145270632630617,0
43,USER1,0.17950753544583065,0
44,USER1,0.1884518700876235,0
45,USER1,0.16749612788737275,0
46,USER1,0.1711258853380368,0
47,USER1,0.15492207517056072,0
48,USER1,0.17748274745991682,0
49,USER1,0.14743736537840046,0
50,USER1,0.1438146188776686,0
51,USER1,0.17469199381799258,0
52,USER1,0.19071850693282705,0
53,USER1,0.1374047979486679,0
54,USER1,0.1447721996809769,0
55,USER1,0.1488860183754531,0
56,USER1,0.1769398311535572,0
57,USER1,0.12889906487589867,0
58,USER1,0.15340303978162062,0
59,USER1,0.1304385968699177,0
0,USER10,0.13874310170306478,1
1,USER10,0.17073320312375387,1
2,USER10,0.1309867800590588,1
3,USER10,0.11770457573264254,1
4,USER10,0.11499034176074356,1
5,USER10,0.12782520526597083,1
6,USER10,0.13403960864738385,1
7,USER10,0.13808533190300037,1
8,USER10,0.12385927312823843,1
9,USER10,0.12617300104904386,1
10,USER10,0.1282564563772577,1
11,USER10,0.14215197049250614,1
12,USER10,0.14000056506139888,1
13,USER10,0.11915694001710071,1
14,USER10,0.11087454358771495,1
15,USER10,0.12023347216285321,1
16,USER10,0.1195495755129418,1
17,USER10,0.1314313954693852,1
18,USER10,0.13843800448487184,1
19,USER10,0.11700399712207028,1
20,USER10,0.1314634500456976,1
21,USER10,0.12887565085777417,1
22,USER10,0.11764174215596039,1
23,USER10,0.12424323231475072,1
24,USER10,0.14391148737327306,1
25,USER10,0.11716236589289197,1
26,USER10,0.15214691670271202,1
27,USER10,0.1224687542165894,1
28,USER10,0.12725062007877944,1
29,USER10,0.11330683263493616,1
30,USER10,0.1686797639136321,1
31,USER10,0.14003793785476726,1
32,USER10,0.11037756256202699,1
33,USER10,0.12768774689555756,1
34,USER10,0.1336644176725274,1
35,USER10,0.13346604075679486,1
36,USER10,0.1228192361740704,1
37,USER10,0.14106370026143294,1
38,USER10,0.1499070992282192,1
39,USER10,0.12886148230832303,1
40,USER10,0.16746845926079604,0
41,USER10,0.14806608750836805,0
42,USER10,0.13313120100416553,0
43,USER10,0.1539552751083773,0
44,USER10,0.19246206024561607,0
45,USER10,0.17516383884133518,0
46,USER10,0.1903310441926622,0
47,USER10,0.15761813513829398,0
48,USER10,0.15380496864529433,0
49,USER10,0.18889032632604214,0
50,USER10,0.20369358663360349,0
51,USER10,0.1666701055480396,0
52,USER10,0.23204783338067486,0
53,USER10,0.1833981276441471,0
54,USER10,0.15955198660478848,0
55,USER10,0.16828180983102783,0
56,USER10,0.19310546695027378,0
57,USER10,0.1456989170605864,0
58,USER10,0.20661518641115748,0
59,USER10,0.15321218935424583,0
0,USER11,0.10136794731483514,1
1,USER11,0.1119120482643025,1
2,USER11,0.12296974575597973,1
3,USER11,0.09885157774516443,1
4,USER11,0.11589672204695235,1
5,USER11,0.12260521682134848,1
6,USER11,0.10829090874356732,1
7,USER11,0.10780765513761456,1
8,USER11,0.13012916774396555,1
9,USER11,0.10466999256449362,1
10,USER11,0.10966893577537458,1
11,USER11,0.10164908028495093,1
12,USER11,0.11281981462538648,1
13,USER11,0.09497517847708613,1
14,USER11,0.12407653300184385,1
15,USER11,0.11162190665995761,1
16,USER11,0.10942957461828687,1
17,USER11,0.10531560655502739,1
18,USER11,0.10894199817204826,1
19,USER11,0.1039847795524893,1
20,USER11,0.12453993278234475,1
21,USER11,0.12268949623628699,1
22,USER11,0.10812717883589505,1
23,USER11,0.10328422445341756,1
24,USER11,0.11580764681325788,1
25,USER11,0.11341135614405932,1
26,USER11,0.11154895870721701,1
27,USER11,0.10563907950150198,1
28,USER11,0.10118960843361288,1
29,USER11,0.11596793010110568,1
30,USER11,0.11168194855303955,1
31,USER11,0.10874066095031897,1
32,USER11,0.10832392465928227,1
33,USER11,0.09569753707950529,1
34,USER11,0.10829284677229703,1
35,USER11,0.10426148785639007,1
36,USER11,0.10242595493577734,1
37,USER11,0.13712529735449577,1
38,USER11,0.10252770197699666,1
39,USER11,0.09736962883361862,1
40,USER11,0.1045096252388276,0
41,USER11,0.1189876047615771,0
42,USER11,0.12179295278027416,0
43,USER11,0.12235522369270083,0
44,USER11,0.1564121679100746,0
45,USER11,0.13395839967561848,0
46,USER11,0.12384657643347657,0
47,USER11,0.10664666690167571,0
48,USER11,0.14576773623554648,0
49,USER11,0.11145200484300338,0
50,USER11,0.09673410393845962,0
51,USER11,0.09516868831399043,0
52,USER11,0.08789913716468134,0
53,USER11,0.09890474602506534,0
54,USER11,0.11039587945709563,0
55,USER11,0.11441570219027901,0
56,USER11,0.10587826687840465,0
57,USER11,0.09549365798511039,0
58,USER11,0.10384956222598787,0
59,USER11,0.10281247094659646,0
0,USER12,0.12303195131157466,1
1,USER12,0.1327776956249086,1
2,USER12,0.16198526525786372,1
3,USER12,0.12247664726657148,1
4,USER12,0.16088352527448846,1
5,USER12,0.14248098960604486,1
6,USER12,0.11207612739320588,1
7,USER12,0.1170452013414747,1
8,USER12,0.14037217875897637,1
9,USER12,0.11985772711337017,1
10,USER12,0.12223934836222838,1
11,USER12,0.13042131859051154,1
12,USER12,0.13650267000883126,1
13,USER12,0.12053481874350723,1
14,USER12,0.1618318281394724,1
15,USER12,0.10166256982654688,1
16,USER12,0.12405908503798684,1
17,USER12,0.15424175564374004,1
18,USER12,0.1369405656258165,1
19,USER12,0.14885106939538031,1
20,USER12,0.13455099128912115,1
21,USER12,0.13700166932279365,1
22,USER12,0.12005177204021854,1
23,USER12,0.12075588885283228,1
24,USER12,0.11631890851711062,1
25,USER12,0.15318307230167721,1
26,USER12,0.145499971650364,1
27,USER12,0.12934006120626654,1
28,USER12,0.10731468682955367,1
29,USER12,0.14258073432800536,1
30,USER12,0.19569871344579234,1
31,USER12,0.12792114321120873,1
32,USER12,0.13441573777012417,1
33,USER12,0.12228714875035375,1
34,USER12,0.1308939737892945,1
35,USER12,0.12472795881700609,1
36,USER12,0.1395623345406699,1
37,USER12,0.1432202232051695,1
38,USER12,0.13268402537383683,1
39,USER12,0.13989844055865155,1
40,USER12,0.17733510001654484,0
41,USER12,0.16824264896415558,0
42,USER12,0.15362814377326386,0
43,USER12,0.25660286588226355,0
44,USER12,0.18789545307437291,0
45,USER12,0.13892110621630538,0
46,USER12,0.13562690717025372,0
47,USER12,0.15944857002411042,0
48,USER12,0.15232479764988044,0
49,USER12,0.16461739019697025,0
50,USER12,0.14200243327229378,0
51,USER12,0.15042874829652045,0
52,USER12,0.14527001341192175,0
53,USER12,0.15817590764857728,0
54,USER12,0.1420875528676609,0
55,USER12,0.11720736594134165,0
56,USER12,0.13413785616417048,0
57,USER12,0.1632907314106902,0
58,USER12,0.17608021601398988,0
59,USER12,0.11751237474696545,0
0,USER13,0.1425330771903065,1
1,USER13,0.12808167559745692,1
2,USER13,0.14961209892580038,1
3,USER13,0.13239030535819601,1
4,USER13,0.15217575753144588,1
5,USER13,0.13839920107983014,1
6,USER13,0.135317962244043,1
7,USER13,0.14686136381759196,1
8,USER13,0.15493986359400042,1
9,USER13,0.19324428819674402,1
10,USER13,0.15598255950115647,1
11,USER13,0.1537011683398264,1
12,USER13,0.14000633430348175,1
13,USER13,0.13989018260972716,1
14,USER13,0.15224264711389401,1
15,USER13,0.14703370316395092,1
16,USER13,0.15758098969004222,1
17,USER13,0.1525485527738189,1
18,USER13,0.13013226214798457,1
19,USER13,0.14868192048326717,1
20,USER13,0.13886033444637513,1
21,USER13,0.14132563858616537,1
22,USER13,0.14538820337634473,1
23,USER13,0.1322611902967473,1
24,USER13,0.16230052835384431,1
25,USER13,0.16601856978352017,1
26,USER13,0.1688360857309003,1
27,USER13,0.1297951275142994,1
28,USER13,0.15692675665271094,1
29,USER13,0.15119411333255356,1
30,USER13,0.2044644962203581,1
31,USER13,0.1563111079754296,1
32,USER13,0.14690900792280642,1
33,USER13,0.14420642745785633,1
34,USER13,0.12683549745514763,1
35,USER13,0.13382761868812879,1
36,USER13,0.18403155895734102,1
37,USER13,0.12572557577217197,1
38,USER13,0.1606280484621991,1
39,USER13,0.17049675505783654,1
40,USER13,0.1606146656048688,0
41,USER13,0.19566665706354014,0
42,USER13,0.17223368891308835,0
43,USER13,0.15712089849483982,0
44,USER13,0.16861048152142902,0
45,USER13,0.18982143881970998,0
46,USER13,0.1498787293320238,0
47,USER13,0.15373097464574242,0
48,USER13,0.16630353041355028,0
49,USER13,0.16008801594750763,0
50,USER13,0.14140398542602897,0
51,USER13,0.17103569349093212,0
52,USER13,0.12695054118232002,0
53,USER13,0.10952442064003952,0
54,USER13,0.15024308024446456,0
55,USER13,0.17532939081596127,0
56,USER13,0.13987165646653466,0
57,USER13,0.13166257563090572,0
58,USER13,0.14926801688537256,0
59,USER13,0.16031335657649207,0
0,USER14,0.12462216458577981,1
1,USER14,0.10648456350460464,1
2,USER14,0.10005174199422638,1
3,USER14,0.07910419783803914,1
4,USER14,0.10634051008696502,1
5,USER14,0.0942073990538954,1
6,USER14,0.10114027669659335,1
7,USER14,0.09507092780111222,1
8,USER14,0.11049500592747886,1
9,USER14,0.1096695147340081,1
10,USER14,0.10136261277133751,1
11,USER14,0.11165352410788132,1
12,USER14,0.10013626330222367,1
13,USER14,0.1661653014084846,1
14,USER14,0.10584517695861355,1
15,USER14,0.10053514541749034,1
16,USER14,0.1107749986406326,1
17,USER14,0.09945790805359662,1
18,USER14,0.09827957110873206,1
19,USER14,0.09343591751756387,1
20,USER14,0.09529776861679504,1
21,USER14,0.09098523838302368,1
22,USER14,0.12716771800105198,1
23,USER14,0.10767487806372875,1
24,USER14,0.1042050835035027,1
25,USER14,0.09385420686159013,1
26,USER14,0.09324368037228951,1
27,USER14,0.10290034694970121,1
28,USER14,0.10428075554424215,1
29,USER14,0.08878234341875704,1
30,USER14,0.09445288171206251,1
31,USER14,0.09438161875980644,1
32,USER14,0.09222063613681192,1
33,USER14,0.11365441438148162,1
