,user,feature,target
0,USER1,1.5342131476944505,1
1,USER1,1.3246501925907257,1
2,USER1,1.2238719953331332,1
3,USER1,1.469242976774292,1
4,USER1,1.373517099425788,1
5,USER1,1.7670274342372525,1
6,USER1,1.111964567161128,1
7,USER1,1.0672282830087592,1
8,USER1,1.1935909605970714,1
9,USER1,1.7318884076078471,1
10,USER1,1.1310357589734163,1
11,USER1,1.348047820330974,1
12,USER1,1.074584003815099,1
13,USER1,1.520214545220683,1
14,USER1,1.058400082104687,1
15,USER1,1.2464000589524604,1
16,USER1,1.2891705885555829,1
17,USER1,1.3403874107871683,1
18,USER1,1.427775986397477,1
19,USER1,1.1121752519323695,1
20,USER1,1.108851432243846,1
21,USER1,1.504694087975532,1
22,USER1,1.1785771372235931,1
23,USER1,1.360020664333238,1
24,USER1,1.4209279712519571,1
25,USER1,1.2383889323414123,1
26,USER1,1.466463707584215,1
27,USER1,1.190878658254746,1
28,USER1,1.0384612015748533,1
29,USER1,1.342198727812088,1
30,USER1,1.1927875222041864,1
31,USER1,1.6464497080550162,1
32,USER1,1.3957410797437158,1
33,USER1,1.3539324601278682,1
34,USER1,1.5040923461159768,1
35,USER1,1.1834440252082667,1
36,USER1,1.45046347051296,1
37,USER1,2.1746829798329825,1
38,USER1,1.5156043977566456,1
39,USER1,1.187882220791315,1
40,USER1,1.0189853059187128,0
41,USER1,0.9632718701984183,0
42,USER1,1.1555459419198728,0
43,USER1,1.0362020140865107,0
44,USER1,0.9269348526143434,0
45,USER1,1.090623315673109,0
46,USER1,1.6175115178655526,0
47,USER1,1.4506048581197848,0
48,USER1,1.72236380941478,0
49,USER1,1.673593058902076,0
50,USER1,1.282958455499734,0
51,USER1,1.1922141243680595,0
52,USER1,1.4995977088149688,0
53,USER1,1.2266705861999962,0
54,USER1,1.0254954696848992,0
55,USER1,1.5490448378523358,0
56,USER1,1.1421316000127657,0
57,USER1,1.2929292230844818,0
58,USER1,1.2113644973189353,0
59,USER1,1.1490510929526376,0
