x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
403.8464,175.80005,93456975,0.75,0.09574468,0.0,0.0,-0.105067104,0.04963827,0.064925194,1.5005995E-5,-7.5029975E-6,0.0
409.03317,192.82141,93457004,0.7875,0.10638297,582.8762,1912.7737,-0.052053683,0.03971052,-0.26806068,0.0,0.0,0.0
416.9636,216.82678,93457020,0.8125,0.09574468,665.648,2026.7786,-0.052053683,0.03971052,-0.26806068,0.0,0.0,0.0
424.31723,244.3977,93457037,0.8,0.12765957,619.52814,2084.3962,-0.052053683,0.03971052,-0.26806068,0.0,0.0,0.0
430.62137,277.9254,93457053,0.83750004,0.09574468,531.5304,2344.16,-0.052053683,0.03971052,-0.26806068,0.0,0.0,0.0
437.03345,316.8805,93457070,0.85,0.08510638,474.91464,2598.5662,-0.052053683,0.03971052,-0.26806068,-6.0023962E-5,3.0011981E-5,0.0
442.79874,352.43457,93457087,0.83750004,0.10638297,326.13617,2536.3823,-0.052053683,0.03971052,-0.26806068,-6.0023962E-5,3.0011981E-5,0.0
450.08112,388.52136,93457104,0.825,0.10638297,349.79004,2468.0,-0.052053683,0.03971052,-0.26806068,-6.0023962E-5,3.0011981E-5,0.0
455.31903,423.9259,93457120,0.83750004,0.08510638,361.40152,2237.9578,-0.052053683,0.03971052,-0.26806068,-6.0023962E-5,3.0011981E-5,0.0
458.22888,456.39185,93457137,0.83750004,0.10638297,267.9289,2002.7023,-0.052053683,0.03971052,-0.26806068,0.0,-4.7453127E-6,0.0
461.34186,488.3999,93457154,0.8,0.08510638,160.5279,1869.1917,-0.052053683,0.03971052,-0.26806068,0.0,-4.7453127E-6,0.0
462.8272,513.33716,93457170,0.77500004,0.09574468,63.081387,1665.94,-0.052053683,0.03971052,-0.26806068,0.0,-4.7453127E-6,0.0
462.8272,533.282,93457187,0.7875,0.06382979,-15.804805,1307.7014,-0.052053683,0.03971052,-0.26806068,0.0,-4.7453127E-6,0.0
460.99597,542.9457,93457204,0.7875,0.08510638,-114.217186,698.8132,-0.052053683,0.03971052,-0.26806068,0.0,0.0,0.0
457.86163,547.7672,93457221,0.8,0.09574468,-241.52205,73.522964,-0.052053683,0.03971052,-0.26806068,0.0,0.0,0.0
452.4419,550.3905,93457237,0.825,0.09574468,-353.07724,-293.01816,-0.052053683,0.03971052,-0.26806068,0.0,0.0,0.0
442.7332,551.63684,93457254,0.8,0.08510638,-536.3853,-362.9568,-0.052053683,0.03971052,-0.26806068,0.0,0.0,0.0
433.80862,549.181,93457271,0.8,0.09574468,-694.37726,-284.71976,-0.052053683,0.03971052,-0.26806068,0.0,0.0,0.0
424.98508,541.1185,93457287,0.825,0.08510638,-716.469,-426.7831,-0.052053683,0.03971052,-0.26806068,0.0,0.0,0.0
418.737,533.7429,93457304,0.825,0.10638297,-561.77014,-627.7922,-0.052053683,0.03971052,-0.26806068,0.0,0.0,0.0
410.79932,521.34814,93457321,0.8125,0.10638297,-426.2898,-818.36646,-0.052053683,0.03971052,-0.26806068,0.0,0.0,0.0
406.19516,509.9635,93457338,0.825,0.09574468,-310.66223,-892.4542,-0.052053683,0.03971052,-0.26806068,0.0,7.5029975E-6,0.0
404.48657,496.9701,93457354,0.8125,0.06382979,-175.80583,-886.4411,-0.052053683,0.03971052,-0.26806068,0.0,7.5029975E-6,0.0
405.88354,480.35498,93457371,0.83750004,0.09574468,43.94181,-978.0289,-0.052053683,0.03971052,-0.26806068,0.0,7.5029975E-6,0.0
410.47568,463.61,93457388,0.83750004,0.12765957,338.7237,-1075.0729,-0.052053683,0.03971052,-0.26806068,0.0,7.5029975E-6,0.0
416.8649,448.96924,93457404,0.83750004,0.09574468,519.81024,-1065.3896,-0.052053683,0.03971052,-0.26806068,-1.342177E-5,0.0,0.0
424.3659,432.87695,93457421,0.85,0.09574468,620.148,-1026.9559,-0.052053683,0.03971052,-0.26806068,-1.342177E-5,0.0,0.0
432.6449,418.42944,93457438,0.83750004,0.12765957,614.46625,-867.6091,-0.052053683,0.03971052,-0.26806068,-1.342177E-5,0.0,0.0
444.4278,401.5758,93457454,0.85,0.09574468,683.4326,-895.1656,-0.052053683,0.03971052,-0.26806068,-1.342177E-5,0.0,0.0
455.99103,383.2871,93457471,0.83750004,0.08510638,773.1262,-1021.06665,-0.052053683,0.03971052,-0.26806068,3.355443E-6,0.0,0.0
