x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
72.45427,584.5115,80447281,0.7,0.07446808,0.0,0.0,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
72.45427,584.5115,80447309,0.75,0.07446808,0.0028842967,0.020700896,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
72.45427,584.5115,80447327,0.77500004,0.07446808,-6.086434E-4,-0.004472531,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
72.45427,584.5115,80447360,0.7875,0.08510638,0.0030082096,0.02415997,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
72.45427,584.5115,80447365,0.8,0.09574468,-0.0028204347,-0.024490207,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
72.45427,584.5115,80447393,0.8,0.12765957,0.002871362,0.022490518,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
81.16846,572.1194,80447410,0.8125,0.11702127,235.50444,-334.91367,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
89.43021,555.938,80447427,0.825,0.09574468,665.11584,-1109.6359,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
93.947266,542.3076,80447443,0.83750004,0.09574468,628.5164,-1239.1367,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
96.82745,531.28516,80447460,0.83750004,0.11702127,493.1448,-1231.4135,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
99.4156,521.11633,80447477,0.83750004,0.12765957,119.53198,-774.43243,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
101.49692,510.886,80447494,0.85,0.10638297,-27.310282,-470.4,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
102.987885,500.68262,80447510,0.8625,0.08510638,26.732689,-504.96716,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
104.77254,482.10205,80447527,0.8625,0.08510638,56.670826,-795.5618,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
106.33064,468.62976,80447544,0.8625,0.12765957,68.105484,-983.4698,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
106.87488,455.6383,80447561,0.875,0.10638297,45.10656,-964.3578,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
108.419815,439.161,80447577,0.8875,0.08510638,47.260452,-915.8684,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
110.99509,423.43958,80447594,0.8875,0.12765957,97.85958,-928.15173,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
113.55809,410.62866,80447611,0.8875,0.10638297,164.03726,-931.56085,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
116.6752,398.72705,80447627,0.8625,0.09574468,210.16737,-795.2199,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
120.46925,386.50208,80447644,0.8625,0.08510638,239.50186,-654.84784,0.01953414,-0.0064881593,0.018642426,0.0,0.0,0.0
123.981445,373.4579,80447661,0.8625,0.09574468,246.14946,-634.98206,-0.016372684,-0.0051905215,-0.11308575,0.0,0.0,0.0
127.0625,361.04932,80447678,0.8625,0.10638297,227.90128,-721.47046,-0.016372684,-0.0051905215,-0.11308575,0.0,0.0,0.0
130.93567,348.61255,80447694,0.85,0.10638297,219.7444,-786.7723,-0.016372684,-0.0051905215,-0.11308575,0.0,0.0,0.0
135.09396,335.16162,80447711,0.85,0.08510638,233.13377,-781.25165,-0.016372684,-0.0051905215,-0.11308575,0.0,0.0,0.0
139.20508,320.22278,80447728,0.8625,0.08510638,257.35086,-847.88776,-0.016372684,-0.0051905215,-0.11308575,0.0,0.0,0.0
142.51897,307.87598,80447744,0.83750004,0.12765957,251.40692,-852.6402,-0.016372684,-0.0051905215,-0.11308575,0.0,0.0,0.0
145.15436,298.34302,80447761,0.83750004,0.12765957,185.51627,-718.16626,-0.016372684,-0.0051905215,-0.11308575,0.0,0.0,0.0
149.21294,286.64722,80447778,0.85,0.11702127,166.85487,-578.2998,-0.016372684,-0.0051905215,-0.11308575,0.0,0.0,0.0
154.36882,271.05786,80447794,0.85,0.09574468,233.08342,-656.2927,-0.016372684,-0.0051905215,-0.11308575,0.0,0.0,0.0
159.58253,258.04114,80447811,0.85,0.12765957,326.68677,-840.38544,-0.016372684,-0.0051905215,-0.11308575,0.0,0.0,0.0
163.64296,248.13977,80447828,0.85,0.10638297,342.01434,-824.5604,-0.016372684,-0.0051905215,-0.11308575,0.0,0.0,0.0
