x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
205.41098,575.62646,125132632,0.85,0.11702127,0.0,0.0,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
214.30878,516.80566,125132660,0.85,0.11702127,1093.8541,-7202.715,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
242.29617,445.38464,125132676,0.83750004,0.10638297,2164.7603,-5836.2383,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
278.46707,359.4856,125132693,0.83750004,0.09574468,2783.3352,-6411.138,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
318.57507,272.4254,125132710,0.7875,0.12765957,3175.1497,-6628.5107,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
342.0564,225.39783,125132726,0.77500004,0.08510638,2834.3362,-5561.642,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
355.74933,202.54663,125132743,0.7875,0.12765957,1565.6786,-2433.4941,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
359.81046,198.90112,125132760,0.8,0.12765957,207.43134,270.86618,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
355.65952,248.02551,125132777,0.825,0.08510638,-661.206,2952.6934,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
334.57523,327.78003,125132793,0.8625,0.08510638,-1392.6315,5469.781,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
319.98077,399.5127,125132810,0.8625,0.12765957,-1680.6039,6608.9253,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
317.57065,431.75732,125132827,0.8625,0.09574468,-1291.3712,5536.414,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
321.6879,440.6067,125132843,0.8625,0.10638297,-342.03262,2496.7004,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
354.97458,426.8922,125132860,0.85,0.08510638,1188.7507,-727.945,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
412.61996,364.67163,125132877,0.83750004,0.08510638,3392.7817,-3813.4944,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
466.56317,290.3158,125132894,0.8,0.12765957,4637.122,-5911.2266,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
505.20477,237.32971,125132910,0.7875,0.10638297,4319.3135,-6181.063,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
525.1679,215.46191,125132927,0.8125,0.09574468,2471.567,-4029.6365,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
532.0437,213.69653,125132944,0.825,0.09574468,328.525,-654.7514,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
526.9068,281.32507,125132960,0.8125,0.12765957,-880.5086,2861.187,0.0061623603,-0.0047465116,0.009254456,6.710885E-6,0.0,0.0
492.88782,384.3723,125132977,0.85,0.10638297,-2061.02,6663.506,0.0061623603,-0.0047465116,0.009254456,6.710885E-6,0.0,0.0
467.53796,483.865,125132994,0.8625,0.08510638,-2728.348,8822.268,0.0061623603,-0.0047465116,0.009254456,6.710885E-6,0.0,0.0
451.18732,561.4989,125133010,0.8625,0.10638297,-2392.5037,8285.585,0.0061623603,-0.0047465116,0.009254456,6.710885E-6,0.0,0.0
449.83142,605.6543,125133027,0.8625,0.10638297,-1203.7327,5290.9575,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
454.91187,616.64343,125133044,0.85,0.12765957,250.28706,1343.9331,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
472.95398,619.91284,125133061,0.83750004,0.12765957,1303.0194,-1013.25385,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
521.0293,590.6499,125133077,0.8125,0.08510638,2577.4934,-2427.4102,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
573.7505,529.9226,125133094,0.8125,0.08510638,3859.8628,-4010.5479,0.0061623603,-0.0047465116,0.009254456,0.0,0.0,0.0
