x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
114.44061,556.07935,74134963,0.85,0.10638297,0.0,0.0,0.0049603507,-0.012206882,0.03155613,0.0,0.0,0.0
114.44061,556.07935,74134986,0.875,0.10638297,-0.0035219782,-0.01674289,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
120.313705,515.6842,74135003,0.9125,0.12765957,462.8512,-3275.021,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
137.4596,465.85327,74135019,0.90000004,0.12765957,1128.992,-3904.9695,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
161.42258,399.83765,74135036,0.875,0.10638297,1683.201,-4762.3667,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
195.46982,313.063,74135053,0.8625,0.08510638,2252.6104,-5847.448,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
224.84116,240.34192,74135069,0.8625,0.12765957,2414.4922,-5687.587,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
249.42392,191.00891,74135086,0.85,0.12765957,2140.85,-4666.4355,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
263.93692,163.67322,74135103,0.875,0.09574468,1416.2284,-2709.6177,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
274.9547,152.65955,74135120,0.8625,0.10638297,575.69775,-342.40015,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
285.38034,154.84973,74135136,0.8625,0.08510638,307.6669,768.87115,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
293.8822,203.81348,74135153,0.85,0.12765957,245.15863,2451.5957,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
286.6074,268.73987,74135170,0.875,0.10638297,-85.77598,4550.0366,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
275.66882,324.63586,74135186,0.8875,0.10638297,-745.35364,5557.0664,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
269.58688,360.72485,74135203,0.90000004,0.11702127,-1077.6329,4707.9453,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
268.88647,380.11487,74135220,0.90000004,0.11702127,-792.493,2440.2737,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
274.69547,384.71948,74135237,0.90000004,0.10638297,35.59192,71.12653,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
306.9736,362.74487,74135253,0.8625,0.12765957,1333.3834,-1462.3345,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
360.46896,298.43506,74135270,0.875,0.12765957,2938.092,-3512.4956,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
412.9509,216.29224,74135287,0.8875,0.08510638,4002.396,-5522.383,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
450.55103,159.40637,74135303,0.8625,0.08510638,3950.9675,-6086.522,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
471.4154,134.1211,74135320,0.8625,0.11702127,2386.2166,-4116.1646,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
487.5014,120.631836,74135337,0.8625,0.08510638,968.78503,-1297.8059,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
494.97998,124.65369,74135354,0.8625,0.10638297,32.484436,884.57837,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
487.46417,178.50305,74135370,0.875,0.08510638,-676.2199,2984.1982,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
462.4568,252.63367,74135387,0.875,0.12765957,-1600.9342,5210.663,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
429.8979,336.14368,74135404,0.90000004,0.10638297,-2505.4336,6752.7656,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
408.89026,408.6416,74135420,0.9125,0.11702127,-2653.5103,6856.2676,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
393.7459,472.24524,74135437,0.90000004,0.08510638,-1806.9996,5223.746,0.019968286,0.006234497,-0.006754875,0.0,0.0,0.0
392.4487,511.36646,74135454,0.90000004,0.10638297,-535.5761,3190.5942,0.019968286,0.006234497,-0.006754875,3.355443E-6,0.0,0.0
401.8194,537.6858,74135470,0.90000004,0.10638297,642.92017,1445.6425,0.019968286,0.006234497,-0.006754875,3.355443E-6,0.0,0.0
421.51764,547.7787,74135487,0.8875,0.11702127,1479.6677,70.32082,0.019968286,0.006234497,-0.006754875,3.355443E-6,0.0,0.0
