x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
366.35858,524.9818,123382608,0.6375,0.08510638,0.0,0.0,-8.6400285E-4,0.013142332,-0.0041713715,0.0,0.0,0.0
366.35858,524.9818,123382628,0.6375,0.10638297,0.069319144,0.10284442,-8.6400285E-4,0.013142332,-0.0041713715,0.0,0.0,0.0
366.44012,490.51282,123382645,0.625,0.07446808,-6.646628,-3007.1968,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
370.54938,442.10645,123382661,0.6375,0.09574468,235.81638,-3991.2622,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
374.7443,396.46875,123382678,0.6375,0.12765957,342.72998,-4021.7412,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
380.36313,365.3097,123382695,0.6375,0.08510638,412.65762,-3439.8884,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
384.65527,347.00635,123382711,0.6375,0.09574468,412.57983,-1729.4955,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
386.85745,340.15344,123382728,0.6375,0.08510638,268.23428,-313.0675,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
387.89874,338.31226,123382745,0.6625,0.08510638,90.76981,508.6744,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
389.50174,339.41846,123382761,0.675,0.10638297,-1.1723964,754.9402,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
402.38586,363.3191,123382778,0.675,0.06382979,260.32138,1141.8737,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
428.06137,424.02954,123382795,0.625,0.08510638,1104.5033,2778.9167,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
452.7674,477.609,123382812,0.625,0.053191487,1842.7328,4273.531,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
468.9444,515.75854,123382828,0.58750004,0.10638297,1892.5775,4377.1445,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
476.95728,534.1061,123382845,0.575,0.08510638,1070.0028,2564.1365,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
482.41223,543.80273,123382862,0.6,0.10638297,162.23212,336.78915,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
485.7588,547.5845,123382878,0.6125,0.09574468,-209.61183,-668.309,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
493.44366,546.6509,123382895,0.58750004,0.07446808,-83.808426,-828.0902,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
503.82257,534.73975,123382912,0.575,0.053191487,359.2845,-908.6899,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
520.1231,482.2871,123382929,0.6,0.06382979,851.4205,-2086.4922,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
529.04144,414.55908,123382945,0.6,0.12765957,926.18353,-4130.5703,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
536.7647,345.72827,123382962,0.6,0.11702127,718.48596,-5463.9805,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
547.485,296.2799,123382979,0.6125,0.10638297,516.1192,-5098.6484,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
557.5464,265.53882,123382995,0.6125,0.053191487,430.92862,-3414.43,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
566.04553,248.40613,123383012,0.575,0.10638297,513.83966,-1211.4308,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
570.2392,238.58081,123383029,0.4375,0.08510638,488.29416,31.047377,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
570.79205,237.10669,123383033,0.2125,0.09574468,413.91284,286.32892,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
570.79205,237.10669,123383041,0.2125,0.09574468,413.91284,286.32892,-6.9120154E-4,-0.021486133,0.012663841,0.0,0.0,0.0
633.77155,451.23596,123383428,0.52500004,0.09574468,0.0,0.0,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
633.77155,451.23596,123383447,0.58750004,0.10638297,-0.09637853,-0.06922603,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
633.77155,451.23596,123383463,0.6375,0.09574468,-0.057945944,-0.04145854,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
633.77155,451.23596,123383480,0.625,0.09574468,-0.014928968,-0.009293835,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
633.77155,451.23596,123383497,0.6375,0.09574468,0.03400316,0.02517295,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
633.77155,451.23596,123383512,0.6375,0.08510638,0.03728291,0.026704304,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
633.77155,451.23596,123383530,0.65000004,0.08510638,0.04731142,0.03529425,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
633.77155,451.23596,123383547,0.625,0.08510638,-0.037763577,-0.026606774,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
617.5999,470.40027,123383564,0.625,0.053191487,-482.05682,571.2565,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
610.2435,485.989,123383580,0.625,0.08510638,-800.306,1148.642,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
607.6828,500.79504,123383597,0.6375,0.10638297,-668.961,1364.9879,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
608.37695,517.4778,123383614,0.6375,0.07446808,-112.94908,1247.8629,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
608.90924,525.6726,123383631,0.6375,0.053191487,225.72076,868.4997,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
611.30646,531.25024,123383647,0.65000004,0.053191487,391.85324,380.4604,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
612.676,532.4431,123383664,0.65000004,0.053191487,253.58975,40.71267,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
615.539,534.318,123383681,0.65000004,0.06382979,187.65689,-201.93744,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
620.6414,534.7554,123383697,0.65000004,0.06382979,262.8735,-143.1586,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
625.1048,532.6848,123383714,0.65000004,0.06382979,333.29208,-134.56702,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
629.76624,528.3225,123383731,0.65000004,0.08510638,360.01315,-248.03554,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
633.9178,521.32495,123383747,0.6375,0.12765957,314.3576,-437.31735,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
640.53143,502.64172,123383764,0.6125,0.09574468,318.08286,-871.55334,0.007447038,0.014811084,0.026130676,0.0,0.0,0.0
644.74866,487.73315,123383781,0.6,0.08510638,322.41113,-1216.7208,-0.034042366,0.011848867,0.004904747,0.0,0.0,0.0
648.39923,473.78784,123383798,0.6,0.10638297,275.07043,-1212.3124,-0.034042366,0.011848867,0.004904747,0.0,0.0,0.0
650.9245,461.94104,123383814,0.6125,0.10638297,182.64323,-1000.44293,-0.034042366,0.011848867,0.004904747,0.0,0.0,0.0
651.26587,453.93445,123383831,0.625,0.08510638,41.328518,-605.1654,-0.034042366,0.011848867,0.004904747,0.0,0.0,0.0
651.26587,450.07812,123383848,0.6125,0.08510638,-62.243153,-247.38568,-0.034042366,0.011848867,0.004904747,0.0,0.0,0.0
651.26587,448.2234,123383864,0.6375,0.08510638,-91.81674,-16.96698,-0.034042366,0.011848867,0.004904747,0.0,0.0,0.0
651.26587,447.682,123383881,0.6375,0.08510638,-72.96923,166.94753,-0.034042366,0.011848867,0.004904747,0.0,0.0,0.0
