,user,feature,target
0,USER1,0.7982771734491331,1
1,USER1,1.2418896419287944,1
2,USER1,0.8732591658111609,1
3,USER1,1.0817711594345285,1
4,USER1,0.7538775614223638,1
5,USER1,0.9271537532817146,1
6,USER1,0.7594431653183967,1
7,USER1,0.9673028072484007,1
8,USER1,1.0124744527725573,1
9,USER1,1.042362050509466,1
10,USER1,0.9928186551391015,1
11,USER1,0.8053505861833601,1
12,USER1,0.867208448639207,1
13,USER1,0.9452671159874911,1
14,USER1,1.2849294208212634,1
15,USER1,0.8363026691351981,1
16,USER1,0.8051357912074457,1
17,USER1,0.8834633140571202,1
18,USER1,0.9826679068790458,1
19,USER1,1.0157921308887272,1
20,USER1,0.7757238326389344,1
21,USER1,0.8250736217017351,1
22,USER1,0.9390369955892238,1
23,USER1,0.6921592598932892,1
24,USER1,1.1581513209229266,1
25,USER1,0.938367625513251,1
26,USER1,0.9277061300074408,1
27,USER1,0.9216448228152841,1
28,USER1,0.9920345876479244,1
29,USER1,0.8101219171259227,1
30,USER1,0.9219453365127793,1
31,USER1,1.004364405747873,1
32,USER1,0.9472758590778229,1
33,USER1,1.000956917163246,1
34,USER1,1.198876673635991,1
35,USER1,0.6804667185145571,1
36,USER1,0.758607074582344,1
37,USER1,2.478382908501394,1
38,USER1,0.8067211119288841,1
39,USER1,0.9359431921214695,1
40,USER1,1.1467919116444933,0
41,USER1,0.989506982246647,0
42,USER1,1.014374901789859,0
43,USER1,1.137813029589378,0
44,USER1,0.7868453282135947,0
45,USER1,0.8378053887991103,0
46,USER1,1.3528214762049446,0
47,USER1,1.1944932533095953,0
48,USER1,1.565835276612914,0
49,USER1,1.4974053280694413,0
50,USER1,1.0797262056345664,0
51,USER1,1.14670784762393,0
52,USER1,1.2990488881173807,0
53,USER1,1.1996259262716875,0
54,USER1,1.2054922067818903,0
55,USER1,1.4129322814368304,0
56,USER1,1.203166185185918,0
57,USER1,1.367055634986201,0
58,USER1,1.1451741149976378,0
59,USER1,1.1755404631075619,0
0,USER10,1.1858572282229645,1
1,USER10,1.5158037818083552,1
